run_name,protocol,status,summary_path,config_snapshot_path,created_at
C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S10-20260424-215356/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S10-20260424-215356/config_snapshot.yaml,2026-04-24T21:53:56
C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S34-20260424-215400/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S34-20260424-215400/config_snapshot.yaml,2026-04-24T21:54:00
C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S42-20260424-215404/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_IRM_S42-20260424-215404/config_snapshot.yaml,2026-04-24T21:54:04
C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S10-20260424-215408/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S10-20260424-215408/config_snapshot.yaml,2026-04-24T21:54:08
C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S34-20260424-215412/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S34-20260424-215412/config_snapshot.yaml,2026-04-24T21:54:12
C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S42-20260424-215416/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_CF_S42-20260424-215416/config_snapshot.yaml,2026-04-24T21:54:16
C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S10-20260424-215420/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S10-20260424-215420/config_snapshot.yaml,2026-04-24T21:54:20
C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S34-20260424-215424/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S34-20260424-215424/config_snapshot.yaml,2026-04-24T21:54:24
C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S42-20260424-215428/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_DRUG_NO_MAS_S42-20260424-215428/config_snapshot.yaml,2026-04-24T21:54:28
C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S10-20260424-215432/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S10-20260424-215432/config_snapshot.yaml,2026-04-24T21:54:32
C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S34-20260424-215435/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S34-20260424-215435/config_snapshot.yaml,2026-04-24T21:54:35
C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S42-20260424-215439/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_FULL_S42-20260424-215439/config_snapshot.yaml,2026-04-24T21:54:39
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S10-20260424-215443/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S10-20260424-215443/config_snapshot.yaml,2026-04-24T21:54:43
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S34-20260424-215447/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S34-20260424-215447/config_snapshot.yaml,2026-04-24T21:54:47
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S42-20260424-215451/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CAUSAL_S42-20260424-215451/config_snapshot.yaml,2026-04-24T21:54:51
C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S10-20260424-215455/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S10-20260424-215455/config_snapshot.yaml,2026-04-24T21:54:55
C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S34-20260424-215459/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S34-20260424-215459/config_snapshot.yaml,2026-04-24T21:54:59
C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S42-20260424-215503/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_IRM_S42-20260424-215503/config_snapshot.yaml,2026-04-24T21:55:03
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S10-20260424-215507/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S10-20260424-215507/config_snapshot.yaml,2026-04-24T21:55:07
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S34-20260424-215511/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S34-20260424-215511/config_snapshot.yaml,2026-04-24T21:55:11
C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S42-20260424-215515/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_CF_S42-20260424-215515/config_snapshot.yaml,2026-04-24T21:55:15
C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S10-20260424-215519/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S10-20260424-215519/config_snapshot.yaml,2026-04-24T21:55:19
C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S34-20260424-215523/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S34-20260424-215523/config_snapshot.yaml,2026-04-24T21:55:23
C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S42-20260424-215527/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_KIBA_COLD_TARGET_NO_MAS_S42-20260424-215527/config_snapshot.yaml,2026-04-24T21:55:27
C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S10-20260424-215531/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S10-20260424-215531/config_snapshot.yaml,2026-04-24T21:55:31
C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S34-20260424-215748/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S34-20260424-215748/config_snapshot.yaml,2026-04-24T21:57:48
C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S42-20260424-215931/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_FULL_S42-20260424-215931/config_snapshot.yaml,2026-04-24T21:59:31
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S10-20260424-220055/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S10-20260424-220055/config_snapshot.yaml,2026-04-24T22:00:55
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S34-20260424-220224/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S34-20260424-220224/config_snapshot.yaml,2026-04-24T22:02:24
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S42-20260424-220357/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CAUSAL_S42-20260424-220357/config_snapshot.yaml,2026-04-24T22:03:57
C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S10-20260424-220534/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S10-20260424-220534/config_snapshot.yaml,2026-04-24T22:05:34
C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S34-20260424-220717/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S34-20260424-220717/config_snapshot.yaml,2026-04-24T22:07:17
C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S42-20260424-220854/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_IRM_S42-20260424-220854/config_snapshot.yaml,2026-04-24T22:08:54
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S10-20260424-221021/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S10-20260424-221021/config_snapshot.yaml,2026-04-24T22:10:21
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S34-20260424-221154/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S34-20260424-221154/config_snapshot.yaml,2026-04-24T22:11:54
C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S42-20260424-221323/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_CF_S42-20260424-221323/config_snapshot.yaml,2026-04-24T22:13:23
C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S10-20260424-221459/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S10-20260424-221459/config_snapshot.yaml,2026-04-24T22:14:59
C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S34-20260424-221629/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S34-20260424-221629/config_snapshot.yaml,2026-04-24T22:16:29
C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S42-20260424-221806/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_RANDOM_NO_MAS_S42-20260424-221806/config_snapshot.yaml,2026-04-24T22:18:06
C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S10-20260424-221949/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S10-20260424-221949/config_snapshot.yaml,2026-04-24T22:19:49
C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S34-20260424-222151/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S34-20260424-222151/config_snapshot.yaml,2026-04-24T22:21:51
C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S42-20260424-222317/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_FULL_S42-20260424-222317/config_snapshot.yaml,2026-04-24T22:23:17
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S10-20260424-222453/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S10-20260424-222453/config_snapshot.yaml,2026-04-24T22:24:53
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S34-20260424-222623/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S34-20260424-222623/config_snapshot.yaml,2026-04-24T22:26:23
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S42-20260424-222757/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CAUSAL_S42-20260424-222757/config_snapshot.yaml,2026-04-24T22:27:57
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S10-20260424-222928/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S10-20260424-222928/config_snapshot.yaml,2026-04-24T22:29:28
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S34-20260424-223105/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S34-20260424-223105/config_snapshot.yaml,2026-04-24T22:31:05
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S42-20260424-223235/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_IRM_S42-20260424-223235/config_snapshot.yaml,2026-04-24T22:32:35
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S10-20260424-223410/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S10-20260424-223410/config_snapshot.yaml,2026-04-24T22:34:10
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S34-20260424-223541/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S34-20260424-223541/config_snapshot.yaml,2026-04-24T22:35:41
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S42-20260424-224029/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_CF_S42-20260424-224029/config_snapshot.yaml,2026-04-24T22:40:29
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S10-20260424-224148/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S10-20260424-224148/config_snapshot.yaml,2026-04-24T22:41:48
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S34-20260424-224314/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S34-20260424-224314/config_snapshot.yaml,2026-04-24T22:43:14
C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S42-20260424-224430/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_DRUG_NO_MAS_S42-20260424-224430/config_snapshot.yaml,2026-04-24T22:44:30
C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S10-20260424-224547/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S10-20260424-224547/config_snapshot.yaml,2026-04-24T22:45:47
C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S34-20260424-224706/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S34-20260424-224706/config_snapshot.yaml,2026-04-24T22:47:06
C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S42-20260424-224832/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_FULL_S42-20260424-224832/config_snapshot.yaml,2026-04-24T22:48:32
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S10-20260424-224953/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S10-20260424-224953/config_snapshot.yaml,2026-04-24T22:49:53
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S34-20260424-225112/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S34-20260424-225112/config_snapshot.yaml,2026-04-24T22:51:12
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S42-20260424-225228/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CAUSAL_S42-20260424-225228/config_snapshot.yaml,2026-04-24T22:52:28
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S10-20260424-225344/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S10-20260424-225344/config_snapshot.yaml,2026-04-24T22:53:44
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S34-20260424-225501/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S34-20260424-225501/config_snapshot.yaml,2026-04-24T22:55:01
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S42-20260424-225619/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_IRM_S42-20260424-225619/config_snapshot.yaml,2026-04-24T22:56:19
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S10-20260424-225733/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S10-20260424-225733/config_snapshot.yaml,2026-04-24T22:57:33
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S34,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S34-20260424-225849/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S34-20260424-225849/config_snapshot.yaml,2026-04-24T22:58:49
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S42,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S42-20260424-230006/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_CF_S42-20260424-230006/config_snapshot.yaml,2026-04-24T23:00:06
C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_MAS_S10,P1,completed,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_MAS_S10-20260424-230119/summary.json,/home/hussen/MINDG/C2DTI/outputs/runs/C2DTI_EVAL_BINDINGDB_COLD_TARGET_NO_MAS_S10-20260424-230119/config_snapshot.yaml,2026-04-24T23:01:19
